context,donor,projectCode,projectTitle,projectOwner,projectOwnerType,implementingPartner,implementingPartnerType,cluster,activity,startDate,endDate,status,province,district,activityTargetNumber,activityAchievedNumber,activityUnit,familiesTarget,woomenTarget,menTartet,girlsTarget,boysTarget,otherBeneficiariesTarget,families,women,men,girls,boys,otherBeneficiaries,distCode
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,1,1,NFI kit distribution,1,1,1,2,2, -   ,1,1,1,2,2, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,126,126,NFI kit distribution,126,159,144,231,222, -   ,126,159,144,231,222, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,34,34,NFI kit distribution,34,43,39,62,60, -   ,34,43,39,62,60, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,109,109,NFI kit distribution,109,137,124,200,192, -   ,109,137,124,200,192, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,50,50,NFI kit distribution,50,63,57,92,88, -   ,50,63,57,92,88, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,91,91,NFI kit distribution,91,115,104,167,161, -   ,91,115,104,167,161, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,43,43,NFI kit distribution,43,54,49,79,76, -   ,43,54,49,79,76, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,376,376,NFI kit distribution,376,474,429,690,663, -   ,376,474,429,690,663, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,233,233,NFI kit distribution,233,294,266,428,411, -   ,233,294,266,428,411, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,16,16,NFI kit distribution,16,20,18,29,28, -   ,16,20,18,29,28, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,96,96,NFI kit distribution,96,121,109,176,169, -   ,96,121,109,176,169, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,46,46,NFI kit distribution,46,58,52,84,81, -   ,46,58,52,84,81, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,9,9,NFI kit distribution,9,11,10,17,16, -   ,9,11,10,17,16, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,4,4,NFI kit distribution,4,5,5,7,7, -   ,4,5,5,7,7, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,15,15,NFI kit distribution,15,19,17,28,26, -   ,15,19,17,28,26, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,36,36,NFI kit distribution,36,45,41,66,64, -   ,36,45,41,66,64, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,33,33,NFI kit distribution,33,42,38,61,58, -   ,33,42,38,61,58, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,328,328,NFI kit distribution,328,413,374,602,579, -   ,328,413,374,602,579, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,1,1,NFI kit distribution,1,1,1,2,2, -   ,1,1,1,2,2, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,77,77,NFI kit distribution,77,97,88,141,136, -   ,77,97,88,141,136, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,6,6,NFI kit distribution,6,8,7,11,11, -   ,6,8,7,11,11, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,90,90,NFI kit distribution,90,113,103,165,159, -   ,90,113,103,165,159, -   ,219
Non SRP,ECHO,04BKY,"Integrated humanitarian support for vulnerable, disaster affected populations in Pakistan",ACTED,INGO,ACTED,INGO,Emergency Shelter and NFIs,NFI Kit distribution,16-Jul-13,31-Mar-14,Completed,Khyber Pakhtunkhwa,Peshawar,63,63,NFI kit distribution,63,79,72,116,111, -   ,63,79,72,116,111, -   ,219
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,Khyber Pakhtunkhwa,Nowshera,"4,600","4,543",NFI,"4,600","27,600","5,520","4,692","17,388","9,042","8,346","4,543","27,258","5,452","4,634","9,000",218
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,Khyber Pakhtunkhwa,Hangu,473,473,Tents,473,"2,838",568,482,"1,788",930,858,473,"2,838",568,482,900,208
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,FATA,Kurram Agency,"1,540","1,540",Person, -   ,"1,540",218,136,"1,186",600,586, -   ,"1,540",218,136,600,403
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,Khyber Pakhtunkhwa,Nowshera,"5,000","4,468",Tents,"5,000","30,000","6,000","5,100","18,900","9,828","9,072","4,468","26,808","5,362","4,557","8,889",218
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,FATA,Kurram Agency,"1,000", -   ,Family,"1,000","6,000","1,200","1,020","3,780","1,966","1,814", -   , -   , -   , -   ,,403
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,FATA,South Waziristan Agency,500, -   ,Family,500,"3,000",600,510,"1,890",983,907, -   , -   , -   , -   ,,407
SRP,UNHCR,SRSP-1205059,"Distribution of NFIs, Return Transportation, Transit Facilitation to IDPs families.",UNHCR,UN,SRSP,NGO,Emergency Shelter and NFIs,% of household including women and child headed HH whose needs for basic and domestic items are met,1-Jan-14,31-Dec-14,Ongoing,FATA,Kurram Agency,280,271,Family,280,"1,680",336,286,"1,058",550,508,271,"1,626",325,276,524,403
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Screening and registration of clients in appropriate feeding program as per CMAM protocols by the HCPs,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"4,980","3,524",CMAM Site,,,,,,"1,982",,,,"1,360","1,529",635,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,240,53,CMAM Site,,,,,,,,,,-,,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,195",355,CMAM Site,,,,,,595,,,,135,97,123,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Referral and follow up of SAM children with complications and no appetite to the identified SC for further treatment.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,60,1,CMAM Site,,,,,,,,,,1,-,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,"Conduction of Nutrition awareness and hygiene promotion sessions in the health facilities and communities [To support mothers in maintaining appropriate infant and young children feeding practices (IYCF) by promoting early initiation of breastfeeding, exclusive breastfeeding practices up to six months and timely introduction complementary food at the age of six month.",6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,189",517,CMAM Site,,,,,,"1,189",,,,,,517,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Distribution of MM supplements the target children as per protocol.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"2,099",416,CMAM Site,,,,-,-,,,,,,,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Distribution of MM tablets to the target PLW as per protocol.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"2,428",122,CMAM Site,,,,,,"2,428",,,,,,122,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Screening and registration of clients in appropriate feeding program as per CMAM protocols by the HCPs,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"4,806","4,105",CMAM Site,,,,,-,"1,913",,,,"1,623","1,739",743,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,231,44,CMAM Site,,,,-,-,,,,,-,-,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,153",233,CMAM Site,,,,-,-,574,,,,88,83,62,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Referral and follow up of SAM children with complications and no appetite to the identified SC for further treatment.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,58,1,CMAM Site,,,,-,-,,,,,1,,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,"Conduction of Nutrition awareness and hygiene promotion sessions in the health facilities and communities [To support mothers in maintaining appropriate infant and young children feeding practices (IYCF) by promoting early initiation of breastfeeding, exclusive breastfeeding practices up to six months and timely introduction complementary food at the age of six month.",6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,148",613,CMAM Site,,,,,,"1,148",,,,,,613,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Distribution of MM supplements the target children as per protocol.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"2,025",380,CMAM Site,,,,-,-,,,,,-,-,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Distribution of MM tablets to the target PLW as per protocol.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"2,343",154,CMAM Site,,,,,,"2,343",,,,,,154,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Screening and registration of clients in appropriate feeding program as per CMAM protocols by the HCPs,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"4,673","3,539",CMAM Site,,,,-,-,"1,860",,,,"1,318","1,520",701,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,225,20,CMAM Site,,,,-,-,,,,,-,-,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,121",326,CMAM Site,,,,-,-,558,,,,97,71,158,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Referral and follow up of SAM children with complications and no appetite to the identified SC for further treatment.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,56,-,CMAM Site,,,,-,-,,,,,-,-,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,"Conduction of Nutrition awareness and hygiene promotion sessions in the health facilities and communities [To support mothers in maintaining appropriate infant and young children feeding practices (IYCF) by promoting early initiation of breastfeeding, exclusive breastfeeding practices up to six months and timely introduction complementary food at the age of six month.",6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,116",465,CMAM Site,,,,,,"1,116",,,,,,465,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Distribution of MM supplements the target children as per protocol.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"1,969",283,CMAM Site,,,,-,-,,,,,-,-,,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Distribution of MM tablets to the target PLW as per protocol.,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"2,279",79,CMAM Site,,,,,,"2,279",,,,,,79,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Screening and registration of clients in appropriate feeding program as per CMAM protocols by the HCPs,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,"4,794","1,360",CMAM Site,,,,-,-,"1,908",,,,454,436,470,211
SRP,UNICEF,PAK/13-151,Provision of Emergency Nutrition Services for conflict affected IDPs & Host communities in district kohat of Khyber Pakhtunkhwa - Pakistan,Action Contre la Faim (ACF),INGO,Action Contre la Faim (ACF),INGO,Nutrition,Prvision of supplementary and therapeutic foods to the identified clients as per protocols,6/10/2013,5/31/2014,Ongoing,Khyber Pakhtunkhwa,Kohat,231,44,CMAM Site,,,,-,-,,,,,-,-,,211
